0.013, 0.0
0.025, -0.49
0.037, -0.67
0.049, -0.77
0.062, -0.84
0.074, -0.86
0.086, -0.9
0.099, -0.94
0.111, -1.04
0.123, -1.04
0.135, -1.01
0.147, -1.01
0.159, -1.04
0.171, -1.05
0.183, -1.05
0.196, -1.02
0.208, -1.08
0.22, -1.08
0.232, -1.05
0.244, -1.04
0.256, -1.06
0.268, -1.05
0.28, -1.05
0.292, -1.05
0.305, -1.04
0.317, -1.04
0.329, -1.04
0.341, -1.05
0.353, -1.08
0.365, -1.05
0.377, -1.05
0.389, -1.05
0.402, -1.07
0.414, -1.07
0.426, -1.07
0.438, -1.06
0.45, -1.04
0.462, -1.05
0.474, -1.05
0.486, -1.05
0.498, -1.05
0.51, -1.05
